AccusedMasterID,CaseMasterID,CrimeNo,AccusedName,AgeYear,GenderID,CrimeRegisteredDate,prior_case_count,prior_cases_last_90d,prior_cases_last_180d,days_since_prev_case,current_case_heinous,prior_heinous_count,prior_heinous_ratio,gravity_escalation_flag,mean_inter_case_days,cadence_acceleration,distinct_crime_heads,repeated_offence_type,mo_consistency_score,recurring_location_count,target_label,is_evaluable
34331,23864,100070392202300006,Wilson Murthy,24.0,1.0,2023-10-22,53,9,18,4.0,0,9,0.1698,0,17.88,0.2237,12,1,0.0,46,1,1
32837,22787,100150553202300003,Wilson Murthy,,1.0,2023-10-25,54,10,18,3.0,0,9,0.1667,0,17.62,0.1702,12,1,0.0,47,1,1
39281,27439,100040286202300011,Wilson Murthy,29.0,1.0,2023-10-26,55,11,19,1.0,0,9,0.1636,0,17.35,0.0576,12,1,0.0,48,1,1
37059,25851,100160555202300007,Wilson Murthy,,1.0,2023-11-14,56,10,18,19.0,0,9,0.1607,0,17.05,1.1141,12,1,0.0,48,0,1
35167,24467,100020231202300008,Wilson Murthy,29.0,1.0,2023-12-29,57,7,15,45.0,0,9,0.1579,0,17.09,2.6332,12,1,0.5,49,0,1
42756,29865,100070387202400003,Wilson Murthy,32.0,1.0,2024-02-13,58,1,12,46.0,0,9,0.1552,0,17.58,2.6168,12,1,1.0,50,1,1
48672,34270,100280682202400012,Wilson Murthy,30.0,1.0,2024-02-22,59,2,12,9.0,0,9,0.1525,0,18.07,0.4981,12,1,0.0,51,1,1
52251,36931,100010178202400012,Wilson Murthy,23.0,1.0,2024-02-23,60,3,13,1.0,1,9,0.15,1,17.92,0.0558,12,1,0.0,51,1,1
53364,37738,100190595202400015,Wilson Murthy,26.0,1.0,2024-02-25,61,4,14,2.0,0,10,0.1639,0,17.63,0.1134,12,1,0.0,52,0,1
47532,33399,100010181202400005,Wilson Murthy,30.0,1.0,2024-04-23,62,4,7,58.0,0,10,0.1613,0,17.38,3.3377,12,1,0.0,53,1,1
42023,29381,100020219202400001,Wilson Murthy,,3.0,2024-05-04,63,5,7,11.0,0,10,0.1587,0,18.03,0.61,12,1,0.0,54,1,1
52094,36820,100010097202400009,Wilson Murthy,32.0,1.0,2024-05-16,64,5,7,12.0,0,10,0.1562,0,17.92,0.6696,12,1,0.0,55,0,1
53912,38159,100110483202400014,Wilson Murthy,,1.0,2024-06-23,65,3,8,38.0,1,10,0.1538,1,17.83,2.1315,12,1,1.0,56,1,1
53736,38021,100020233202400008,Wilson Murthy,29.0,1.0,2024-07-15,66,4,8,22.0,1,11,0.1667,1,18.14,1.2129,12,1,0.0,57,0,1
41598,29104,100150553202400001,Wilson Murthy,28.0,1.0,2024-10-18,67,0,5,95.0,0,12,0.1791,0,18.2,5.2206,12,1,0.0,58,1,1
47404,33291,100190591202400013,Wilson Murthy,,1.0,2024-11-09,68,1,4,22.0,0,12,0.1765,0,19.34,1.1373,12,1,0.0,58,0,1
65956,47109,100230645202500020,Wilson Murthy,,1.0,2025-01-16,69,2,2,68.0,0,12,0.1739,0,19.38,3.5083,12,1,0.0,59,1,1
60539,43063,100210619202500003,Wilson Murthy,,1.0,2025-01-18,70,2,3,2.0,0,12,0.1714,0,20.09,0.0996,12,1,0.0,60,1,1
57767,40981,100090430202500004,Wilson Murthy,18.0,,2025-01-23,71,3,4,5.0,0,12,0.169,0,19.83,0.2522,12,1,0.0,61,1,1
54808,38846,100010179202500001,Wilson Murthy,,1.0,2025-01-24,72,4,5,1.0,0,12,0.1667,0,19.62,0.051,12,1,1.0,62,1,1
69646,49857,800130520202500001,Wilson Murthy,26.0,1.0,2025-02-08,73,4,6,15.0,0,12,0.1644,0,19.36,0.7747,12,1,0.0,63,1,1
67237,48064,800120511202500002,Wilson Murthy,24.0,1.0,2025-02-14,74,5,7,6.0,1,12,0.1622,1,19.3,0.3109,12,1,0.0,64,1,1
55925,39710,100010180202500003,Wilson Murthy,16.0,,2025-03-04,75,6,8,18.0,0,13,0.1733,0,19.12,0.9413,12,1,0.0,65,0,1
65658,46880,100230645202500019,Wilson Murthy,27.0,1.0,2025-04-18,76,6,8,45.0,0,13,0.1711,0,19.11,2.3552,12,1,0.0,66,1,1
67548,48287,100210617202500008,Wilson Murthy,24.0,1.0,2025-04-18,77,7,9,0.0,1,13,0.1688,1,19.45,0.0,12,1,0.0,66,1,1
55577,39432,100140538202500001,Wilson Murthy,19.0,1.0,2025-05-01,78,5,10,13.0,1,14,0.1795,1,19.21,0.6768,12,1,0.0,67,1,1
61934,44133,100220629202500008,Wilson Murthy,,1.0,2025-05-07,79,6,11,6.0,0,15,0.1899,0,19.13,0.3137,12,1,0.0,67,0,1
57152,40553,100250659202500001,Wilson Murthy,32.0,1.0,2025-08-06,80,0,7,91.0,1,15,0.1875,1,18.96,4.7991,12,1,0.0,68,1,1
67845,48513,100330720202500009,Wilson Murthy,,1.0,2025-08-16,81,1,6,10.0,1,16,0.1975,1,19.86,0.5035,12,1,0.0,69,0,1
56171,39881,100090433202500004,Wilson Murthy,,,2025-09-17,82,2,6,32.0,1,17,0.2073,1,19.74,1.621,12,1,0.0,69,1,1
68631,49102,100280686202500019,Wilson Murthy,27.0,1.0,2025-10-07,83,3,7,20.0,0,18,0.2169,0,19.89,1.0055,12,1,0.0,70,0,1
65881,47048,100310710202500006,Wilson Murthy,28.0,1.0,2025-12-17,84,1,4,71.0,0,18,0.2143,0,19.89,3.5694,12,1,0.0,71,-1,0
60483,43031,100240652202500006,Wilson Murthy,29.0,1.0,2025-12-29,85,2,5,12.0,0,18,0.2118,0,20.5,0.5854,12,1,0.0,72,-1,0
11084,7477,100050351202100006,Wilson Naik,30.0,1.0,2021-01-30,0,0,0,365.0,0,0,0.0,0,365.0,1.0,0,0,0.0,0,1,1
9958,6687,100100469202100011,Wilson Naik,29.0,,2021-02-14,1,1,1,15.0,0,0,0.0,0,15.0,1.0,1,0,0.0,1,1,1
7931,5333,400260668202100001,Wilson Naik,15.0,1.0,2021-03-04,2,2,2,18.0,0,0,0.0,0,15.0,1.2,2,0,0.0,2,1,1
3518,2367,100170572202100005,Wilson Naik,16.0,1.0,2021-03-23,3,3,3,19.0,0,0,0.0,0,16.5,1.1515,3,1,1.0,3,0,1
8046,5396,100300699202100011,Wilson Naik,33.0,1.0,2021-06-18,4,1,4,87.0,0,0,0.0,0,17.33,5.0192,3,0,0.0,4,1,1
1778,1254,100130522202100002,Wilson Naik,22.0,1.0,2021-06-21,5,2,5,3.0,0,0,0.0,0,34.75,0.0863,4,0,0.0,5,1,1
119,84,100010149202100001,Wilson Naik,17.0,1.0,2021-06-30,6,2,6,9.0,0,0,0.0,0,28.4,0.3169,5,1,0.0,6,0,1
7922,5326,100050326202100010,Wilson Naik,29.0,,2021-08-29,7,3,5,60.0,0,0,0.0,0,25.17,2.3841,5,1,0.0,7,1,1
4976,3368,100150549202100012,Wilson Naik,23.0,1.0,2021-09-22,8,2,4,24.0,0,0,0.0,0,30.14,0.7962,5,1,0.0,8,1,1
8030,5388,100310708202100009,Wilson Naik,,1.0,2021-09-24,9,3,5,2.0,0,0,0.0,0,29.38,0.0681,5,1,0.0,9,1,1
9497,6374,100010060202100009,Wilson Naik,22.0,,2021-10-01,10,3,6,7.0,0,0,0.0,0,26.33,0.2658,5,1,0.0,10,0,1
4022,2676,100050346202100003,Wilson Naik,18.0,1.0,2021-11-04,11,4,7,34.0,0,0,0.0,0,24.4,1.3934,5,1,0.0,11,0,1
5745,3939,100010129202100005,Wilson Naik,27.0,1.0,2021-12-05,12,4,8,31.0,0,0,0.0,0,25.27,1.2266,5,0,0.0,12,0,1
25908,17910,100010099202200012,Wilson Naik,31.0,1.0,2022-01-13,13,2,6,39.0,0,0,0.0,0,25.75,1.5146,6,1,0.0,13,0,1
26217,18132,100010066202200010,Wilson Naik,,,2022-05-05,14,0,2,112.0,0,0,0.0,0,26.77,4.1839,6,1,1.0,14,0,1
14387,9841,800060377202200001,Wilson Naik,32.0,,2022-06-07,15,1,2,33.0,0,0,0.0,0,32.86,1.0043,6,1,0.25,15,1,1
13784,9430,100030265202200002,Wilson Naik,18.0,1.0,2022-06-15,16,2,3,8.0,0,0,0.0,0,32.87,0.2434,6,0,1.0,16,1,1
22420,15483,100040297202200006,Wilson Naik,33.0,1.0,2022-07-04,17,3,4,19.0,0,0,0.0,0,31.31,0.6068,7,1,0.0,17,1,1
23727,16398,100120499202200015,Wilson Naik,24.0,,2022-07-09,18,4,5,5.0,0,0,0.0,0,30.59,0.1635,7,1,0.0,18,0,1
17830,12211,100010158202200005,Wilson Naik,,1.0,2022-08-16,19,4,5,38.0,0,0,0.0,0,29.17,1.3029,7,1,0.0,19,1,1
22048,15197,100010157202200008,Wilson Naik,36.0,1.0,2022-08-22,20,5,6,6.0,0,0,0.0,0,29.63,0.2025,7,1,0.0,20,0,1
14388,9842,100150553202200002,Wilson Naik,37.0,1.0,2022-10-05,21,3,7,44.0,0,0,0.0,0,28.45,1.5466,7,1,0.0,21,1,1
22492,15539,100200605202200006,Wilson Naik,24.0,1.0,2022-10-07,22,4,8,2.0,0,0,0.0,0,29.19,0.0685,7,1,0.0,22,1,1
23890,16513,100010044202200010,Wilson Naik,,1.0,2022-10-09,23,4,9,2.0,1,0,0.0,1,27.95,0.0715,7,1,0.0,23,0,1
20319,13975,100010090202200005,Wilson Naik,37.0,1.0,2022-11-21,24,3,9,43.0,0,1,0.0417,0,26.83,1.6029,7,1,0.0,24,1,1
23273,16087,100270672202200011,Wilson Naik,36.0,,2022-11-21,25,4,10,0.0,0,1,0.04,0,27.5,0.0,7,1,0.0,25,0,1
23646,16351,800020230202200001,Wilson Naik,25.0,1.0,2022-12-29,26,5,9,38.0,0,1,0.0385,0,26.44,1.4372,7,1,0.0,26,1,1
37462,26161,100010064202300006,Wilson Naik,,1.0,2023-01-01,27,6,9,3.0,0,1,0.037,0,26.88,0.1116,7,1,0.0,27,1,1
32354,22447,100010089202300007,Wilson Naik,32.0,1.0,2023-01-15,28,4,9,14.0,0,1,0.0357,0,26.0,0.5385,7,1,0.0,28,0,1
31884,22092,100010069202300005,Wilson Naik,32.0,1.0,2023-02-16,29,5,9,32.0,0,1,0.0345,0,25.57,1.2514,7,1,0.0,29,1,1
27786,19218,100010133202300001,Wilson Naik,32.0,1.0,2023-03-01,30,4,9,13.0,1,1,0.0333,1,25.79,0.504,7,1,0.0,30,1,1
34934,24302,100050352202300005,Wilson Naik,28.0,1.0,2023-03-04,31,5,10,3.0,0,2,0.0645,0,25.37,0.1183,7,1,0.0,31,1,1
33917,23595,100140535202300011,Wilson Naik,,,2023-03-05,32,6,11,1.0,0,2,0.0625,0,24.65,0.0406,7,1,0.0,32,1,1
27675,19153,400010158202300001,Wilson Naik,23.0,1.0,2023-03-10,33,7,12,5.0,0,2,0.0606,0,23.91,0.2092,7,1,0.0,33,1,1
30124,20881,100010115202300008,Wilson Naik,32.0,1.0,2023-03-26,34,8,13,16.0,0,2,0.0588,0,23.33,0.6857,7,1,0.0,33,1,1
28284,19583,100010068202300004,Wilson Naik,32.0,1.0,2023-04-08,35,7,11,13.0,1,2,0.0571,1,23.12,0.5623,7,1,0.0,34,0,1
30728,21306,100010058202300003,Wilson Naik,32.0,1.0,2023-05-14,36,7,12,36.0,0,3,0.0833,0,22.83,1.577,7,1,1.0,35,1,1
29179,20201,100260665202300003,Wilson Naik,,1.0,2023-05-23,37,7,11,9.0,0,3,0.0811,0,23.19,0.388,7,1,0.0,36,1,1
27005,18676,100210617202300002,Wilson Naik,30.0,1.0,2023-06-07,38,5,12,15.0,1,3,0.0789,1,22.81,0.6576,7,1,0.0,37,1,1
27052,18716,100020236202300003,Wilson Naik,,1.0,2023-06-09,39,5,13,2.0,0,4,0.1026,0,22.61,0.0885,7,1,0.0,38,1,1
35693,24826,100030257202300010,Wilson Naik,25.0,,2023-06-14,40,6,14,5.0,0,4,0.1,0,22.08,0.2265,7,1,0.0,39,1,1
26420,18296,100250662202300001,Wilson Naik,32.0,1.0,2023-06-21,41,7,15,7.0,0,4,0.0976,0,21.65,0.3233,7,1,1.0,40,1,1
37151,25924,100080418202300008,Wilson Naik,29.0,1.0,2023-07-16,42,6,13,25.0,1,4,0.0952,1,21.29,1.1741,7,1,0.0,41,1,1
28365,19644,100050339202300002,Wilson Naik,17.0,1.0,2023-07-30,43,7,14,14.0,1,5,0.1163,1,21.38,0.6548,7,1,0.0,42,1,1
28000,19368,100220634202300001,Wilson Naik,22.0,1.0,2023-08-03,44,8,15,4.0,0,6,0.1364,0,21.21,0.1886,7,0,0.0,43,1,1
33118,23003,100010178202300006,Wilson Naik,24.0,,2023-08-04,45,9,16,1.0,0,6,0.1333,0,20.82,0.048,8,0,0.0,44,1,1
31153,21613,100040306202300008,Wilson Naik,16.0,1.0,2023-09-03,46,8,13,30.0,1,6,0.1304,1,20.38,1.4722,9,1,0.0,45,1,1
32390,22465,100010159202300007,Wilson Naik,32.0,1.0,2023-09-28,47,5,12,25.0,1,7,0.1489,1,20.59,1.2144,9,1,0.0,46,1,1
35671,24808,100010181202300012,Wilson Naik,23.0,1.0,2023-09-30,48,6,13,2.0,0,8,0.1667,0,20.68,0.0967,9,1,0.0,47,1,1
37861,26443,100140532202300012,Wilson Naik,27.0,1.0,2023-10-04,49,7,14,4.0,0,8,0.1633,0,20.29,0.1971,9,1,0.0,48,1,1
28136,19482,100290690202300003,Wilson Naik,19.0,1.0,2023-10-05,50,8,15,1.0,1,8,0.16,1,19.96,0.0501,9,1,0.0,49,1,1
34847,24224,100010059202300005,Wilson Naik,24.0,1.0,2023-10-23,51,8,15,18.0,0,9,0.1765,0,19.58,0.9193,9,1,0.0,50,1,1
34682,24101,100050328202300006,Wilson Naik,,1.0,2023-10-26,52,9,16,3.0,0,9,0.1731,0,19.55,0.1535,9,1,0.0,51,0,1
53533,37886,100030263202400012,Wilson Naik,33.0,1.0,2024-01-06,53,2,11,72.0,0,9,0.1698,0,19.23,3.744,9,1,1.0,52,1,1
52530,37122,400010062202400004,Wilson Naik,28.0,1.0,2024-01-09,54,3,12,3.0,0,9,0.1667,0,20.23,0.1483,9,1,1.0,53,0,1
44162,30815,100100470202400005,Wilson Naik,,1.0,2024-02-19,55,2,9,41.0,0,9,0.1636,0,19.91,2.0595,9,1,0.0,54,0,1
52832,37364,100030262202400014,Wilson Naik,36.0,1.0,2024-04-19,56,1,5,60.0,1,9,0.1607,1,20.29,2.957,9,1,0.0,55,0,1
51173,36151,100120506202400014,Wilson Naik,34.0,1.0,2024-06-07,57,1,4,49.0,1,10,0.1754,1,21.0,2.3333,9,1,0.0,56,1,1
51961,36722,100230638202400004,Wilson Naik,37.0,1.0,2024-06-08,58,2,5,1.0,1,11,0.1897,1,21.49,0.0465,9,1,0.0,57,1,1
49877,35183,100050332202400013,Wilson Naik,,1.0,2024-06-09,59,3,6,1.0,1,12,0.2034,1,21.14,0.0473,9,0,0.0,58,0,1
42277,29536,100030258202400003,Wilson Naik,,1.0,2024-08-27,60,3,4,79.0,0,13,0.2167,0,20.8,3.7987,10,1,0.0,59,1,1
49674,35032,100060363202400009,Wilson Naik,,1.0,2024-09-05,61,4,5,9.0,0,13,0.2131,0,21.77,0.4135,10,1,0.0,60,0,1
53628,37951,100350730202400012,Wilson Naik,25.0,1.0,2024-11-27,62,1,5,83.0,0,13,0.2097,0,21.56,3.8502,10,1,0.0,61,0,1
61705,43952,100010107202500004,Wilson Naik,,1.0,2025-01-03,63,1,3,37.0,0,13,0.2063,0,22.55,1.6409,10,0,0.0,62,1,1
57175,40568,100040289202500005,Wilson Naik,31.0,1.0,2025-01-07,64,2,4,4.0,1,13,0.2031,1,22.78,0.1756,11,1,0.0,63,1,1
56751,40294,100170577202500002,Wilson Naik,21.0,1.0,2025-01-08,65,3,5,1.0,0,14,0.2154,0,22.48,0.0445,11,1,0.0,64,0,1
67120,47960,100210620202500013,Wilson Naik,27.0,1.0,2025-03-24,66,3,4,75.0,1,14,0.2121,1,22.15,3.3854,11,1,0.0,65,1,1
60699,43195,100210616202500003,Wilson Naik,,1.0,2025-04-14,67,1,5,21.0,0,15,0.2239,0,22.95,0.9149,11,0,0.0,66,0,1
66486,47469,100010173202500006,Wilson Naik,15.0,1.0,2025-06-02,68,2,5,49.0,0,15,0.2206,0,22.93,2.1374,12,1,0.0,67,1,1
60109,42741,100110476202500006,Wilson Naik,,1.0,2025-06-16,69,3,6,14.0,0,15,0.2174,0,23.31,0.6006,12,1,0.0,68,1,1
60878,43320,100230637202500005,Wilson Naik,33.0,,2025-06-16,70,4,7,0.0,0,15,0.2143,0,23.17,0.0,12,1,0.0,69,0,1
68654,49118,100160556202500021,Wilson Naik,23.0,1.0,2025-09-10,71,2,5,86.0,0,15,0.2113,0,22.86,3.7625,12,1,0.0,70,1,1
66738,47663,100140539202500013,Wilson Naik,36.0,1.0,2025-10-01,72,1,5,21.0,0,15,0.2083,0,23.75,0.8843,12,1,0.0,71,1,1
64182,45793,800190596202500001,Wilson Naik,21.0,1.0,2025-10-19,73,2,5,18.0,0,15,0.2055,0,23.71,0.7592,12,1,0.0,72,1,1
57476,40771,100010123202500001,Wilson Naik,,1.0,2025-10-31,74,3,6,12.0,0,15,0.2027,0,23.63,0.5078,12,1,0.0,73,1,1
64107,45736,400110488202500001,Wilson Naik,24.0,1.0,2025-11-01,75,4,7,1.0,0,15,0.2,0,23.47,0.0426,12,1,0.0,74,1,1
55758,39565,100330718202500001,Wilson Naik,22.0,,2025-11-25,76,5,8,24.0,1,15,0.1974,1,23.17,1.0357,12,1,0.0,75,1,1
68917,49309,100010067202500014,Wilson Naik,,1.0,2025-12-01,77,6,8,6.0,0,16,0.2078,0,23.18,0.2588,12,1,0.0,76,1,1
61411,43707,100020239202500006,Wilson Naik,25.0,1.0,2025-12-07,78,7,9,6.0,0,16,0.2051,0,22.96,0.2613,12,1,0.0,77,-1,0
60983,43387,100100460202500008,Wilson Naik,,1.0,2025-12-27,79,7,8,20.0,0,16,0.2025,0,22.74,0.8794,12,1,0.0,78,-1,0
4050,2702,100010094202100004,Wilson Nayaka,32.0,1.0,2021-01-29,0,0,0,365.0,1,0,0.0,1,365.0,1.0,0,0,0.0,0,0,1
4940,3344,100040289202100005,Wilson Nayaka,25.0,1.0,2021-03-10,1,1,1,40.0,0,1,1.0,0,40.0,1.0,1,0,0.0,1,1,1
207,140,400080411202100001,Wilson Nayaka,27.0,1.0,2021-03-11,2,2,2,1.0,1,1,0.5,0,40.0,0.025,2,0,0.0,2,1,1
10389,6978,400080411202100002,Wilson Nayaka,27.0,1.0,2021-03-19,3,3,3,8.0,1,2,0.6667,0,20.5,0.3902,3,1,0.0,3,1,1
8750,5873,100130518202100009,Wilson Nayaka,,1.0,2021-04-08,4,4,4,20.0,0,3,0.75,0,16.33,1.2245,3,0,0.0,3,1,1
3474,2331,100010180202100001,Wilson Nayaka,32.0,1.0,2021-04-10,5,5,5,2.0,1,3,0.6,0,17.25,0.1159,4,1,0.0,4,1,1
4007,2665,100010139202100002,Wilson Nayaka,32.0,1.0,2021-04-22,6,6,6,12.0,0,4,0.6667,0,14.2,0.8451,4,1,0.0,5,1,1
2860,1970,100250659202100002,Wilson Nayaka,24.0,1.0,2021-05-19,7,6,7,27.0,0,4,0.5714,0,13.83,1.9518,4,1,0.0,6,1,1
6950,4701,100050326202100008,Wilson Nayaka,,1.0,2021-05-28,8,7,8,9.0,0,4,0.5,0,15.71,0.5727,4,0,0.0,7,1,1
20,12,100080417202100001,Wilson Nayaka,27.0,1.0,2021-06-03,9,8,9,6.0,1,4,0.4444,1,14.88,0.4034,5,1,0.0,8,0,1
9211,6193,100010045202100007,Wilson Nayaka,37.0,1.0,2021-07-09,10,5,10,36.0,0,5,0.5,0,13.89,2.592,5,0,0.0,9,1,1
1616,1141,100080425202100002,Wilson Nayaka,27.0,1.0,2021-07-21,11,5,11,12.0,0,5,0.4545,0,16.1,0.7453,6,1,0.0,10,1,1
1617,1141,100080425202100002,Wilson Nayaka,27.0,1.0,2021-07-21,12,6,12,0.0,0,5,0.4167,0,15.73,0.0,6,1,0.0,11,1,1
8062,5407,100050344202100008,Wilson Nayaka,26.0,1.0,2021-08-13,13,6,12,23.0,1,5,0.3846,1,14.5,1.5862,6,1,0.0,11,1,1
4414,2967,100080413202100002,Wilson Nayaka,27.0,1.0,2021-08-26,14,6,13,13.0,1,6,0.4286,1,15.15,0.8579,6,1,0.0,12,1,1
11074,7470,100080426202100004,Wilson Nayaka,39.0,1.0,2021-09-08,15,5,12,13.0,0,7,0.4667,0,15.0,0.8667,6,0,0.0,13,1,1
3128,2129,400010066202100001,Wilson Nayaka,32.0,1.0,2021-09-26,16,6,12,18.0,0,7,0.4375,0,14.87,1.2108,7,1,0.0,14,1,1
1098,802,100010162202100001,Wilson Nayaka,28.0,,2021-10-09,17,6,11,13.0,0,7,0.4118,0,15.06,0.8631,7,0,0.0,15,1,1
4769,3224,100010129202100004,Wilson Nayaka,24.0,1.0,2021-10-11,18,7,12,2.0,0,7,0.3889,0,14.94,0.1339,8,1,0.0,16,1,1
7464,5037,100180585202100005,Wilson Nayaka,,1.0,2021-10-13,19,8,13,2.0,0,7,0.3684,0,14.22,0.1406,8,1,0.0,17,1,1
3641,2451,100010205202100002,Wilson Nayaka,32.0,1.0,2021-10-15,20,9,14,2.0,1,7,0.35,1,13.58,0.1473,8,1,0.0,18,1,1
3642,2451,100010205202100002,Wilson Nayaka,32.0,1.0,2021-10-15,21,10,15,0.0,1,8,0.381,1,13.0,0.0,8,1,0.0,19,1,1
9176,6173,100040294202100007,Wilson Nayaka,19.0,1.0,2021-11-08,22,9,15,24.0,1,9,0.4091,1,12.43,1.931,8,1,0.0,19,1,1
3178,2152,100010105202100004,Wilson Nayaka,,1.0,2021-11-19,23,9,15,11.0,0,10,0.4348,0,12.95,0.8491,8,0,0.0,20,0,1
21182,14579,100030271202200007,Wilson Nayaka,30.0,1.0,2022-01-29,24,2,11,71.0,0,10,0.4167,0,12.87,5.5169,9,1,0.0,21,0,1
25573,17703,100010163202200012,Wilson Nayaka,20.0,,2022-03-05,25,1,10,35.0,0,10,0.4,0,15.29,2.2888,9,1,0.0,22,1,1
17693,12134,100080408202200007,Wilson Nayaka,28.0,1.0,2022-03-06,26,2,11,1.0,1,10,0.3846,1,16.08,0.0622,9,1,1.0,23,1,1
21501,14808,100030270202200007,Wilson Nayaka,31.0,1.0,2022-03-22,27,3,11,16.0,0,11,0.4074,0,15.5,1.0323,9,1,0.0,24,1,1
16767,11482,100040299202200006,Wilson Nayaka,26.0,1.0,2022-03-23,28,4,12,1.0,0,11,0.3929,0,15.52,0.0644,9,1,0.0,25,0,1
15434,10604,100350732202200003,Wilson Nayaka,39.0,1.0,2022-06-03,29,4,5,72.0,0,11,0.3793,0,15.0,4.8,9,0,1.0,26,0,1
22673,15677,100190597202200009,Wilson Nayaka,,1.0,2022-07-19,30,1,6,46.0,0,11,0.3667,0,16.97,2.7114,10,1,0.0,27,1,1
23248,16069,100180581202200008,Wilson Nayaka,25.0,,2022-08-05,31,2,6,17.0,1,11,0.3548,1,17.93,0.948,10,1,1.0,28,0,1
20764,14282,100010079202200005,Wilson Nayaka,33.0,1.0,2022-09-09,32,2,5,35.0,1,12,0.375,1,17.9,1.955,10,1,0.0,29,0,1
23193,16042,800080419202200001,Wilson Nayaka,28.0,1.0,2022-10-17,33,3,4,38.0,0,13,0.3939,0,18.44,2.061,10,1,0.0,30,1,1
18640,12790,100100463202200004,Wilson Nayaka,33.0,1.0,2022-11-03,34,3,5,17.0,0,13,0.3824,0,19.03,0.8933,10,1,0.0,31,1,1
23667,16359,100110489202200013,Wilson Nayaka,,1.0,2022-11-15,35,3,6,12.0,0,13,0.3714,0,18.97,0.6326,10,1,0.0,32,0,1
28191,19521,100170576202300004,Wilson Nayaka,24.0,3.0,2023-01-24,36,2,5,70.0,0,13,0.3611,0,18.77,3.7291,10,1,1.0,33,0,1
30005,20796,100160561202300006,Wilson Nayaka,,1.0,2023-02-27,37,1,5,34.0,1,13,0.3514,1,20.19,1.6836,10,1,0.0,34,1,1
29612,20509,100090438202300004,Wilson Nayaka,,1.0,2023-03-27,38,2,5,28.0,1,14,0.3684,1,20.57,1.3614,10,0,1.0,35,1,1
34672,24095,100280687202300007,Wilson Nayaka,27.0,1.0,2023-03-30,39,3,6,3.0,0,15,0.3846,0,20.76,0.1445,11,1,0.0,36,0,1
39106,27313,100230638202300012,Wilson Nayaka,,1.0,2023-06-08,40,2,4,70.0,0,15,0.375,0,20.31,3.447,11,1,0.0,37,1,1
35483,24683,400180584202300001,Wilson Nayaka,,1.0,2023-06-20,41,3,5,12.0,1,15,0.3659,1,21.55,0.5568,11,1,0.0,38,1,1
38644,26980,100100458202300009,Wilson Nayaka,18.0,1.0,2023-06-23,42,4,6,3.0,0,16,0.381,0,21.32,0.1407,11,1,0.0,39,1,1
29764,20616,100260666202300007,Wilson Nayaka,,1.0,2023-07-11,43,3,7,18.0,0,16,0.3721,0,20.88,0.862,11,0,0.0,40,1,1
32394,22467,100330718202300005,Wilson Nayaka,28.0,1.0,2023-07-18,44,4,8,7.0,1,16,0.3636,1,20.81,0.3363,12,1,0.0,41,1,1
31852,22074,100010122202300004,Wilson Nayaka,18.0,1.0,2023-08-10,45,5,8,23.0,0,17,0.3778,0,20.5,1.122,12,1,0.0,42,1,1
38013,26536,100010038202300012,Wilson Nayaka,25.0,1.0,2023-08-24,46,6,9,14.0,1,17,0.3696,1,20.56,0.6811,12,1,0.0,43,1,1
27597,19103,100010047202300002,Wilson Nayaka,34.0,1.0,2023-09-01,47,7,9,8.0,1,18,0.383,1,20.41,0.3919,12,1,0.0,44,1,1
39528,27632,400110486202300001,Wilson Nayaka,24.0,1.0,2023-09-26,48,5,9,25.0,0,19,0.3958,0,20.15,1.2408,12,1,0.0,45,1,1
30406,21080,100110489202300003,Wilson Nayaka,15.0,1.0,2023-10-14,49,5,9,18.0,0,19,0.3878,0,20.25,0.8889,12,1,0.0,46,0,1
44376,30982,100080427202400005,Wilson Nayaka,28.0,,2024-01-28,50,0,5,106.0,0,19,0.38,0,20.2,5.2465,12,1,0.0,46,0,1
48541,34165,100100460202400007,Wilson Nayaka,48.0,1.0,2024-03-11,51,1,3,43.0,0,19,0.3725,0,21.92,1.9617,12,1,0.0,47,1,1
46053,32253,100070400202400008,Wilson Nayaka,36.0,1.0,2024-04-02,52,2,3,22.0,0,19,0.3654,0,22.33,0.9851,12,1,0.0,48,1,1
43183,30148,400130518202400001,Wilson Nayaka,35.0,1.0,2024-04-11,53,3,4,9.0,0,19,0.3585,0,22.33,0.4031,12,1,1.0,49,1,1
43729,30531,100240646202400005,Wilson Nayaka,,,2024-04-16,54,4,4,5.0,1,19,0.3519,1,22.08,0.2265,12,1,0.0,49,0,1
47872,33619,100020242202400004,Wilson Nayaka,27.0,1.0,2024-06-13,55,3,5,58.0,0,20,0.3636,0,21.76,2.6655,12,1,0.0,50,0,1
42911,29980,100010169202400006,Wilson Nayaka,25.0,1.0,2024-07-16,56,1,6,33.0,1,20,0.3571,1,22.42,1.472,12,1,0.0,51,0,1
45962,32185,100100465202400006,Wilson Nayaka,48.0,1.0,2024-08-22,57,2,6,37.0,1,21,0.3684,1,22.61,1.6367,12,1,0.0,52,1,1
48860,34417,100010058202400007,Wilson Nayaka,35.0,1.0,2024-09-09,58,3,6,18.0,0,22,0.3793,0,22.86,0.7874,12,1,1.0,53,1,1
54485,38576,100150554202400015,Wilson Nayaka,26.0,1.0,2024-10-08,59,3,6,29.0,0,22,0.3729,0,22.78,1.2733,12,1,0.0,54,1,1
